# BUSCO version is: 6.0.0 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
2at33090	Missing
5at33090	Fragmented	A_thaliana_g023063.t1	3408.8	2257	https://v10-1.orthodb.org/?query=5at33090	Zinc finger, RING/FYVE/PHD-type
24at33090	Complete	A_thaliana_g011465.t1	4112.9	2662	https://v10-1.orthodb.org/?query=24at33090	Zinc finger, ZZ-type
255at33090	Missing
383at33090	Complete	A_thaliana_g011152.t1	983.7	1133	https://v10-1.orthodb.org/?query=383at33090	WD40-repeat-containing domain
1363at33090	Complete	A_thaliana_g006082.t1	1167.5	786	https://v10-1.orthodb.org/?query=1363at33090	UDP-glucose:Glycoprotein Glucosyltransferase
1419at33090	Complete	A_thaliana_g026207.t1	1837.2	1472	https://v10-1.orthodb.org/?query=1419at33090	Zinc finger, RING-type
1557at33090	Fragmented	A_thaliana_g005841.t1	553.0	499	https://v10-1.orthodb.org/?query=1557at33090	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
1855at33090	Complete	A_thaliana_g015874.t1	2296.7	1676	https://v10-1.orthodb.org/?query=1855at33090	Armadillo-type fold
4004at33090	Complete	A_thaliana_g015878.t1	170.2	831	https://v10-1.orthodb.org/?query=4004at33090	WD40/YVTN repeat-like-containing domain superfamily
4034at33090	Fragmented	A_thaliana_g006356.t1	985.1	714	https://v10-1.orthodb.org/?query=4034at33090	Transcription initiation factor TFIID subunit 2
4115at33090	Fragmented	A_thaliana_g015797.t1	958.0	528	https://v10-1.orthodb.org/?query=4115at33090	Glycoside hydrolase, family 2
5305at33090	Complete	A_thaliana_g015799.t1	794.9	607	https://v10-1.orthodb.org/?query=5305at33090	SNF2-related, N-terminal domain
5927at33090	Fragmented	A_thaliana_g006895.t1	790.9	580	https://v10-1.orthodb.org/?query=5927at33090	Armadillo-type fold
6512at33090	Fragmented	A_thaliana_g025604.t1	509.1	396	https://v10-1.orthodb.org/?query=6512at33090	Timeless protein
6843at33090	Complete	A_thaliana_g004713.t1	1028.7	598	https://v10-1.orthodb.org/?query=6843at33090	NHL repeat
7366at33090	Fragmented	A_thaliana_g025282.t1	687.3	374	https://v10-1.orthodb.org/?query=7366at33090	Zinc finger, CCHC-type
8072at33090	Complete	A_thaliana_g026643.t1	1069.1	755	https://v10-1.orthodb.org/?query=8072at33090	Exportin-1/Importin-beta-like
9044at33090	Complete	A_thaliana_g000024.t1	1385.6	856	https://v10-1.orthodb.org/?query=9044at33090	GHMP kinase, C-terminal domain
9058at33090	Complete	A_thaliana_g014282.t1	1036.3	735	https://v10-1.orthodb.org/?query=9058at33090	XPG/Rad2 endonuclease
9849at33090	Complete	A_thaliana_g025082.t1	797.3	749	https://v10-1.orthodb.org/?query=9849at33090	MMS19, C-terminal
10924at33090	Complete	A_thaliana_g021238.t1	939.9	610	https://v10-1.orthodb.org/?query=10924at33090	Alpha-1,6-glucosidases, pullulanase-type
11664at33090	Complete	A_thaliana_g012350.t1	726.5	535	https://v10-1.orthodb.org/?query=11664at33090	DNA topoisomerase, type IIA, subunit A/C-terminal
11800at33090	Complete	A_thaliana_g023954.t1	1783.0	961	https://v10-1.orthodb.org/?query=11800at33090	Hydantoinase A/oxoprolinase
